Gene name	Caenorhabditis elegans (PRJNA13758) [WS285] gene stable ID	Homology type
TMUE_3000011160		
TMUE_3000011167		
TMUE_3000011168	WBGene00000075	ortholog_one2many
TMUE_3000011169		
TMUE_3000011170	WBGene00021420	ortholog_one2many
TMUE_3000011171	WBGene00003932	ortholog_one2many
TMUE_3000011173		
TMUE_3000011174		
TMUE_3000011175	WBGene00006321	ortholog_one2many
TMUE_3000011176	WBGene00002031	ortholog_one2many
TMUE_3000011177		
TMUE_3000011178	WBGene00014034	ortholog_one2many
TMUE_3000011179		
TMUE_3000011180		
TMUE_3000011181	WBGene00001303	ortholog_one2many
TMUE_3000011182		
TMUE_3000011183	WBGene00012730	ortholog_one2many
TMUE_3000011184	WBGene00003142	ortholog_one2many
TMUE_3000011185		
TMUE_3000011186	WBGene00000466	ortholog_one2many
TMUE_3000011188		
TMUE_3000011189	WBGene00012968	ortholog_one2many
TMUE_3000011190	WBGene00022593	ortholog_one2many
TMUE_3000011191	WBGene00006308	ortholog_one2many
TMUE_3000011192	WBGene00004184	ortholog_one2many
TMUE_3000011193		
TMUE_3000011194		
TMUE_3000011197		
TMUE_3000011207		
TMUE_3000011212	WBGene00021057	ortholog_one2many
TMUE_3000011212	WBGene00021056	ortholog_one2many
TMUE_3000011214		
TMUE_3000011217		
TMUE_3000011218		
TMUE_3000011219	WBGene00004753	ortholog_one2one
TMUE_3000011220	WBGene00003367	ortholog_one2many
TMUE_3000011227		
TMUE_3000011230		
TMUE_3000011231		
TMUE_3000011233		
TMUE_3000011234		
TMUE_3000011235	WBGene00006576	ortholog_one2many
TMUE_3000011236		
TMUE_3000011237		
TMUE_3000011238		
TMUE_3000011239		
TMUE_3000011240		
TMUE_3000011241	WBGene00013376	ortholog_one2many
TMUE_3000011242		
TMUE_3000011243	WBGene00004440	ortholog_one2many
TMUE_3000011244	WBGene00014139	ortholog_one2many
TMUE_3000011245	WBGene00006448	ortholog_one2many
TMUE_3000011246	WBGene00000302	ortholog_one2many
TMUE_3000011247	WBGene00009583	ortholog_many2many
TMUE_3000011248	WBGene00305050	ortholog_one2many
TMUE_3000011248	WBGene00022367	ortholog_one2many
TMUE_3000011249		
TMUE_3000011250		
TMUE_3000011251		
TMUE_3000011252		
TMUE_3000011253	WBGene00002223	ortholog_one2many
TMUE_3000011254		
TMUE_3000011255	WBGene00019276	ortholog_one2many
TMUE_3000011256	WBGene00004129	ortholog_one2many
TMUE_3000011257		
TMUE_3000011258		
TMUE_3000011259		
TMUE_3000011260	WBGene00000075	ortholog_one2many
TMUE_3000011261		
TMUE_3000011262		
TMUE_3000011263		
TMUE_3000011264	WBGene00021420	ortholog_one2many
TMUE_3000011265	WBGene00003932	ortholog_one2many
TMUE_3000011266	WBGene00016653	ortholog_one2many
TMUE_3000011267		
TMUE_3000011268		
TMUE_3000011269	WBGene00006321	ortholog_one2many
TMUE_3000011270	WBGene00002031	ortholog_one2many
TMUE_3000011271		
TMUE_3000011272	WBGene00014034	ortholog_one2many
TMUE_3000011273		
TMUE_3000011274		
TMUE_3000011275		
TMUE_3000011277		
TMUE_3000011278	WBGene00012730	ortholog_one2many
TMUE_3000011279	WBGene00003142	ortholog_one2many
TMUE_3000011281		
TMUE_3000011282		
TMUE_3000011283	WBGene00000466	ortholog_one2many
TMUE_3000011284	WBGene00003920	ortholog_many2many
TMUE_3000011284	WBGene00001502	ortholog_many2many
TMUE_3000011286	WBGene00012968	ortholog_one2many
TMUE_3000011287	WBGene00022593	ortholog_one2many
TMUE_3000011288	WBGene00006308	ortholog_one2many
TMUE_3000011289	WBGene00004184	ortholog_one2many
TMUE_3000011290		
TMUE_3000011291		
TMUE_3000011293		
TMUE_3000011298		
TMUE_3000011301		
TMUE_3000011302	WBGene00018361	ortholog_one2many
TMUE_3000011303		
TMUE_3000011305		
TMUE_3000011306		
TMUE_3000011307		
TMUE_3000011308		
TMUE_3000011309		
TMUE_3000011311		
TMUE_3000011325		
TMUE_3000011326		
TMUE_3000011327		
TMUE_3000011328		
TMUE_3000011329		
TMUE_3000011336	WBGene00008768	ortholog_one2one
TMUE_3000011341		
TMUE_3000011342		
TMUE_3000011350		
TMUE_3000011351		
TMUE_3000011354		
TMUE_3000011355		
TMUE_3000011357		
TMUE_3000011363	WBGene00016792	ortholog_one2one
TMUE_3000011364		
TMUE_3000011366		
TMUE_3000011371		
TMUE_3000011372	WBGene00010988	ortholog_one2many
TMUE_3000011373	WBGene00008743	ortholog_many2many
TMUE_3000011375		
TMUE_3000011376		
TMUE_3000011377		
TMUE_3000011391		
TMUE_3000011392		
TMUE_3000011408		
TMUE_3000011422		
TMUE_3000011427		
TMUE_3000011439		
TMUE_3000011440	WBGene00003395	ortholog_many2many
TMUE_3000011449		
TMUE_3000011452		
TMUE_3000011457		
TMUE_3000011458	WBGene00004371	ortholog_one2many
TMUE_3000011459	WBGene00000201	ortholog_one2many
TMUE_3000011463	WBGene00000289	ortholog_one2many
TMUE_3000011464		
TMUE_3000011471		
TMUE_3000011477	WBGene00016124	ortholog_one2many
TMUE_3000011478	WBGene00011722	ortholog_one2many
TMUE_3000011485		
TMUE_3000011493		
TMUE_3000011494		
TMUE_3000011496		
TMUE_3000011506	WBGene00012891	ortholog_one2many
TMUE_3000011508		
TMUE_3000011510		
TMUE_3000011511	WBGene00007055	ortholog_one2many
TMUE_3000011528		
TMUE_3000011535		
TMUE_3000011548		
TMUE_3000011551		
TMUE_3000011555	WBGene00008683	ortholog_one2one
TMUE_3000011574		
TMUE_3000011577		
TMUE_3000011580		
TMUE_3000011583	WBGene00016245	ortholog_one2many
TMUE_3000011606		
TMUE_3000011607		
TMUE_3000011608		
TMUE_3000011609	WBGene00019766	ortholog_one2many
TMUE_3000011612		
TMUE_3000011617		
TMUE_3000011618		
TMUE_3000011623		
TMUE_3000011624		
TMUE_3000011625		
TMUE_3000011640	WBGene00011281	ortholog_one2one
TMUE_3000011644		
TMUE_3000011650		
TMUE_3000011651		
TMUE_3000011658		
TMUE_3000011659		
TMUE_3000011660		
TMUE_3000011661		
TMUE_3000011669	WBGene00008919	ortholog_one2one
TMUE_3000011670		
TMUE_3000011676	WBGene00019846	ortholog_many2many
TMUE_3000011676	WBGene00020373	ortholog_many2many
TMUE_3000011687		
TMUE_3000011690		
TMUE_3000011691		
TMUE_3000011696		
TMUE_3000011699		
TMUE_3000011700		
TMUE_3000011701		
TMUE_3000011704		
TMUE_3000011705		
TMUE_3000011707		
TMUE_3000011708		
TMUE_3000011713		
TMUE_3000011714	WBGene00004044	ortholog_many2many
TMUE_3000011714	WBGene00004042	ortholog_many2many
TMUE_3000011714	WBGene00004043	ortholog_many2many
TMUE_3000011716	WBGene00004435	ortholog_one2one
TMUE_3000011717	WBGene00013405	ortholog_one2one
TMUE_3000011725		
TMUE_3000011729		
TMUE_3000011733		
TMUE_3000011737		
TMUE_3000011738		
TMUE_3000011743		
TMUE_3000011752	WBGene00020215	ortholog_one2many
TMUE_3000011752	WBGene00012142	ortholog_one2many
TMUE_3000011758		
TMUE_3000011765		
TMUE_3000011775		
TMUE_3000011777		
TMUE_3000011778		
TMUE_3000011779		
TMUE_3000011785		
TMUE_3000011787		
TMUE_3000011799		
TMUE_3000011801		
TMUE_3000011803	WBGene00003947	ortholog_one2many
TMUE_3000011819		
TMUE_3000011827		
TMUE_3000011830		
TMUE_3000011844		
TMUE_3000011845		
TMUE_3000011846		
TMUE_3000011851		
TMUE_3000011852		
TMUE_3000011860		
TMUE_3000011861		
TMUE_3000011869	WBGene00006608	ortholog_one2many
TMUE_3000011870		
TMUE_3000011871		
TMUE_3000011872	WBGene00000123	ortholog_one2one
TMUE_3000011873		
TMUE_3000011874		
TMUE_3000011907		
TMUE_3000011916	WBGene00001503	ortholog_one2many
TMUE_3000011917		
TMUE_3000011918	WBGene00006801	ortholog_one2many
TMUE_3000011919		
TMUE_3000011920	WBGene00004140	ortholog_one2many
TMUE_3000011921	WBGene00004140	ortholog_one2many
TMUE_3000011923		
TMUE_3000011926		
TMUE_3000011929		
TMUE_3000011934		
TMUE_3000011935		
TMUE_3000011941		
TMUE_3000011942		
TMUE_3000011954		
TMUE_3000011955		
TMUE_3000011959		
TMUE_3000011967		
TMUE_3000011968	WBGene00006443	ortholog_one2many
TMUE_3000011970	WBGene00012983	ortholog_one2many
TMUE_3000011973		
TMUE_3000011974		
TMUE_3000011982		
TMUE_3000011992		
TMUE_3000011994		
TMUE_3000011999		
TMUE_3000012001		
TMUE_3000012004	WBGene00007972	ortholog_one2many
TMUE_3000012007		
TMUE_3000012010		
TMUE_3000012017		
TMUE_3000012018		
TMUE_3000012020		
TMUE_3000012023		
TMUE_3000012034		
TMUE_3000012037		
TMUE_3000012047	WBGene00018073	ortholog_one2one
TMUE_3000012048		
TMUE_3000012049		
TMUE_3000012051		
TMUE_3000012075		
TMUE_3000012076		
TMUE_3000012078		
TMUE_3000012079		
TMUE_3000012084		
TMUE_3000012085		
TMUE_3000012086		
TMUE_3000012087		
TMUE_3000012090		
TMUE_3000012092		
TMUE_3000012096		
TMUE_3000012103		
TMUE_3000012114		
TMUE_3000012118		
TMUE_3000012119		
TMUE_3000012125		
TMUE_3000012128		
TMUE_3000012140		
TMUE_3000012155		
TMUE_3000012156		
TMUE_3000012167		
TMUE_3000012170		
TMUE_3000012172		
TMUE_3000012174	WBGene00001649	ortholog_one2one
TMUE_3000012175		
TMUE_3000012178		
TMUE_3000012179		
TMUE_3000012180		
TMUE_3000012181		
TMUE_3000012182		
TMUE_3000012184		
TMUE_3000012186		
TMUE_3000012187		
TMUE_3000012189		
TMUE_3000012190		
TMUE_3000012198		
TMUE_3000012200		
TMUE_3000012201	WBGene00004474	ortholog_one2many
TMUE_3000012207	WBGene00012948	ortholog_one2one
TMUE_3000012209		
TMUE_3000012210		
TMUE_3000012212		
TMUE_3000012214		
TMUE_3000012218		
TMUE_3000012219	WBGene00010418	ortholog_one2many
TMUE_3000012221		
TMUE_3000012222	WBGene00001496	ortholog_one2many
TMUE_3000012224		
TMUE_3000012230		
TMUE_3000012232		
TMUE_3000012235		
TMUE_3000012236		
TMUE_3000012237		
TMUE_3000012238		
TMUE_3000012239		
TMUE_3000012243		
TMUE_3000012245		
TMUE_3000012250		
TMUE_3000012266		
TMUE_3000012269		
TMUE_3000012275		
TMUE_3000012276		
TMUE_3000012282		
TMUE_3000012285		
TMUE_3000012287		
TMUE_3000012289		
TMUE_3000012290		
TMUE_3000012293		
TMUE_3000012294		
TMUE_3000012300		
TMUE_3000012302		
TMUE_3000012308	WBGene00006472	ortholog_one2one
TMUE_3000012313		
TMUE_3000012317		
TMUE_3000012319		
TMUE_3000012321		
TMUE_3000012326		
TMUE_3000012327		
TMUE_3000012328		
TMUE_3000012334		
TMUE_3000012344		
TMUE_3000012348	WBGene00012192	ortholog_one2many
TMUE_3000012351		
TMUE_3000012354		
TMUE_3000012360		
TMUE_3000012363		
TMUE_3000012368		
TMUE_3000012374		
TMUE_3000012382		
TMUE_3000012390	WBGene00016062	ortholog_one2one
TMUE_3000012392		
TMUE_3000012394	WBGene00021281	ortholog_one2many
TMUE_3000012396		
TMUE_3000012397		
TMUE_3000012407		
TMUE_3000012408		
TMUE_3000012415		
TMUE_3000012416	WBGene00006598	ortholog_one2many
TMUE_3000012416	WBGene00003870	ortholog_one2many
TMUE_3000012416	WBGene00006597	ortholog_one2many
TMUE_3000012417	WBGene00009035	ortholog_many2many
TMUE_3000012417	WBGene00008546	ortholog_many2many
TMUE_3000012419	WBGene00021827	ortholog_one2one
TMUE_3000012422		
TMUE_3000012423		
TMUE_3000012425		
TMUE_3000012433		
TMUE_3000012434		
TMUE_3000012442		
TMUE_3000012443		
TMUE_3000012445	WBGene00004025	ortholog_one2one
TMUE_3000012446	WBGene00013997	ortholog_one2many
TMUE_3000012447	WBGene00000940	ortholog_one2many
TMUE_3000012448		
TMUE_3000012449		
TMUE_3000012451	WBGene00006772	ortholog_one2many
TMUE_3000012452		
TMUE_3000012453		
TMUE_3000012454	WBGene00013235	ortholog_one2many
TMUE_3000012456		
TMUE_3000012465		
TMUE_3000012466		
TMUE_3000012467		
TMUE_3000012468		
TMUE_3000012472	WBGene00013352	ortholog_one2many
TMUE_3000012474		
TMUE_3000012475		
TMUE_3000012476		
TMUE_3000012477	WBGene00011029	ortholog_one2many
TMUE_3000012478	WBGene00013343	ortholog_one2many
TMUE_3000012479		
TMUE_3000012480	WBGene00014141	ortholog_one2many
TMUE_3000012481	WBGene00008868	ortholog_one2many
TMUE_3000012482	WBGene00001490	ortholog_one2many
TMUE_3000012483		
TMUE_3000012484		
TMUE_3000012485		
TMUE_3000012490	WBGene00020941	ortholog_many2many
TMUE_3000012490	WBGene00010884	ortholog_many2many
TMUE_3000012490	WBGene00020940	ortholog_many2many
TMUE_3000012490	WBGene00011042	ortholog_many2many
TMUE_3000012490	WBGene00011046	ortholog_many2many
TMUE_3000012490	WBGene00010887	ortholog_many2many
TMUE_3000012494		
TMUE_3000012498		
TMUE_3000012499		
TMUE_3000012503		
TMUE_3000012504		
TMUE_3000012511		
TMUE_3000012525		
TMUE_3000012527		
TMUE_3000012528		
TMUE_3000012529	WBGene00012697	ortholog_one2one
TMUE_3000012530		
TMUE_3000012537		
TMUE_3000012538		
TMUE_3000012546		
TMUE_3000012548		
TMUE_3000012559	WBGene00016289	ortholog_one2many
TMUE_3000012564		
TMUE_3000012565	WBGene00013123	ortholog_one2many
TMUE_3000012570		
TMUE_3000012571	WBGene00004211	ortholog_one2one
TMUE_3000012573		
TMUE_3000012591		
TMUE_3000012592		
TMUE_3000012602		
TMUE_3000012608		
TMUE_3000012609		
TMUE_3000012611		
TMUE_3000012613		
TMUE_3000012614		
TMUE_3000012615		
TMUE_3000012617		
TMUE_3000012624		
TMUE_3000012625	WBGene00302978	ortholog_one2one
TMUE_3000012626	WBGene00016592	ortholog_one2one
TMUE_3000012628		
TMUE_3000012635		
TMUE_3000012636		
TMUE_3000012637		
TMUE_3000012638		
TMUE_3000012639		
TMUE_3000012641		
TMUE_3000012643	WBGene00007531	ortholog_one2one
TMUE_3000012646		
TMUE_3000012651		
TMUE_3000012654	WBGene00010983	ortholog_one2many
TMUE_3000012655	WBGene00001773	ortholog_many2many
TMUE_3000012655	WBGene00001771	ortholog_many2many
TMUE_3000012655	WBGene00001749	ortholog_many2many
TMUE_3000012656	WBGene00004337	ortholog_one2many
TMUE_3000012659		
TMUE_3000012662		
TMUE_3000012663		
TMUE_3000012664		
TMUE_3000012665		
TMUE_3000012666		
TMUE_3000012668		
TMUE_3000012669		
TMUE_3000012670		
TMUE_3000012675		
TMUE_3000012676		
TMUE_3000012683		
TMUE_3000012684		
TMUE_3000012687		
TMUE_3000012688		
TMUE_3000012689	WBGene00020151	ortholog_many2many
TMUE_3000012689	WBGene00008375	ortholog_many2many
TMUE_3000012689	WBGene00015535	ortholog_many2many
TMUE_3000012689	WBGene00000986	ortholog_many2many
TMUE_3000012689	WBGene00008516	ortholog_many2many
TMUE_3000012689	WBGene00021003	ortholog_many2many
TMUE_3000012689	WBGene00020154	ortholog_many2many
TMUE_3000012689	WBGene00000978	ortholog_many2many
TMUE_3000012689	WBGene00009236	ortholog_many2many
TMUE_3000012689	WBGene00019885	ortholog_many2many
TMUE_3000012689	WBGene00009110	ortholog_many2many
TMUE_3000012690	WBGene00007387	ortholog_one2many
TMUE_3000012691		
TMUE_3000012692		
TMUE_3000012693		
TMUE_3000012695		
TMUE_3000012699		
TMUE_3000012704		
TMUE_3000012705		
TMUE_3000012708		
TMUE_3000012709		
TMUE_3000012711		
TMUE_3000012715		
TMUE_3000012718		
TMUE_3000012719		
TMUE_3000012720		
TMUE_3000012722		
TMUE_3000012723		
TMUE_3000012724		
TMUE_3000012727		
TMUE_3000012729	WBGene00006735	ortholog_one2many
TMUE_3000012732		
TMUE_3000012733		
TMUE_3000012734		
TMUE_3000012735		
TMUE_3000012737		
TMUE_3000012738		
TMUE_3000012742	WBGene00003821	ortholog_one2many
TMUE_3000012744		
TMUE_3000012745		
TMUE_3000012747		
TMUE_3000012753		
TMUE_3000012754	WBGene00011815	ortholog_one2many
TMUE_3000012755	WBGene00021934	ortholog_one2many
TMUE_3000012756	WBGene00006497	ortholog_one2many
TMUE_3000012758	WBGene00009582	ortholog_one2many
TMUE_3000012759		
TMUE_3000012760		
TMUE_3000012761		
TMUE_3000012763		
TMUE_3000012765		
TMUE_3000012766	WBGene00002247	ortholog_one2many
TMUE_3000012767		
TMUE_3000012768		
TMUE_3000012769	WBGene00010610	ortholog_one2many
TMUE_3000012771		
TMUE_3000012772		
TMUE_3000012773		
TMUE_3000012774		
TMUE_3000012775		
TMUE_3000012777		
TMUE_3000012779		
TMUE_3000012783		
TMUE_3000012788		
TMUE_3000012795	WBGene00021508	ortholog_one2many
TMUE_3000012796		
TMUE_3000012798		
TMUE_3000012804		
TMUE_3000012807	WBGene00001167	ortholog_one2many
TMUE_3000012808		
TMUE_3000012809		
TMUE_3000012810		
TMUE_3000012811		
TMUE_3000012812		
TMUE_3000012813		
TMUE_3000012814		
TMUE_3000012818		
TMUE_3000012822		
TMUE_3000012824		
TMUE_3000012826		
TMUE_3000012827		
TMUE_3000012829		
TMUE_3000012830		
TMUE_3000012831		
TMUE_3000012832		
TMUE_3000012833		
TMUE_3000012834		
TMUE_3000012838		
TMUE_3000012839		
TMUE_3000012840		
TMUE_3000012845		
TMUE_3000012848		
TMUE_3000012850	WBGene00011271	ortholog_one2one
TMUE_3000012855		
TMUE_3000012857		
TMUE_3000012858		
TMUE_3000012863		
TMUE_3000012865	WBGene00009211	ortholog_one2many
TMUE_3000012866	WBGene00009211	ortholog_one2many
TMUE_3000012868	WBGene00001978	ortholog_one2many
TMUE_3000012869		
TMUE_3000012873	WBGene00001815	ortholog_one2one
TMUE_3000012877	WBGene00003031	ortholog_one2many
TMUE_3000012880		
TMUE_3000012884		
TMUE_3000012885		
TMUE_3000012894		
TMUE_3000012897		
TMUE_3000012922	WBGene00014248	ortholog_one2one
TMUE_3000012927		
TMUE_3000012934		
TMUE_3000012943		
TMUE_3000012944		
TMUE_3000012945	WBGene00012767	ortholog_one2many
TMUE_3000012951		
TMUE_3000012957		
TMUE_3000012960		
TMUE_3000012966		
TMUE_3000012972	WBGene00017515	ortholog_one2one
TMUE_3000012975		
TMUE_3000012982		
TMUE_3000012987		
TMUE_3000012989		
TMUE_3000012991		
TMUE_3000013018	WBGene00009865	ortholog_one2one
TMUE_3000013029		
TMUE_3000013030	WBGene00002632	ortholog_many2many
TMUE_3000013031		
TMUE_3000013034		
TMUE_3000013036	WBGene00002497	ortholog_one2many
TMUE_3000013037		
TMUE_3000013041		
TMUE_3000013045	WBGene00008964	ortholog_many2many
TMUE_3000013045	WBGene00008277	ortholog_many2many
TMUE_3000013045	WBGene00008965	ortholog_many2many
TMUE_3000013046	WBGene00021963	ortholog_one2many
TMUE_3000013047		
TMUE_3000013048	WBGene00021963	ortholog_one2many
TMUE_3000013049		
TMUE_3000013051		
TMUE_3000013055	WBGene00023487	ortholog_one2many
TMUE_3000013060		
TMUE_3000013065	WBGene00010397	ortholog_one2one
TMUE_3000013067	WBGene00016131	ortholog_one2one
TMUE_3000013080		
TMUE_3000013081		
TMUE_3000013086		
TMUE_3000013090		
TMUE_3000013105		
TMUE_3000013106		
TMUE_3000013114		
TMUE_3000013133	WBGene00021868	ortholog_one2one
TMUE_3000013137		
TMUE_3000013138		
TMUE_3000013144		
TMUE_3000013148		
TMUE_3000013156		
TMUE_3000013161		
TMUE_3000013162	WBGene00006307	ortholog_one2many
TMUE_3000013163	WBGene00003130	ortholog_one2many
TMUE_3000013167		
TMUE_3000013177		
TMUE_3000013180		
TMUE_3000013183	WBGene00012730	ortholog_one2many
TMUE_3000013184		
TMUE_3000013206		
TMUE_3000013213		
TMUE_3000013228	WBGene00008743	ortholog_many2many
TMUE_3000013235		
TMUE_3000013237		
TMUE_3000013238		
TMUE_3000013239		
TMUE_3000013249		
TMUE_3000013250		
TMUE_3000013251		
TMUE_3000013258	WBGene00001187	ortholog_one2many
TMUE_3000013260		
TMUE_3000013268		
TMUE_3000013275		
TMUE_3000013282	WBGene00009880	ortholog_one2one
TMUE_3000013284		
TMUE_3000013287		
TMUE_3000013289		
TMUE_3000013290		
TMUE_3000013291	WBGene00001053	ortholog_one2many
TMUE_3000013292		
TMUE_3000013293		
TMUE_3000013294		
TMUE_3000013295	WBGene00019022	ortholog_one2many
TMUE_3000013296	WBGene00019766	ortholog_one2many
TMUE_3000013297		
TMUE_3000013298		
TMUE_3000013299		
TMUE_3000013300	WBGene00011538	ortholog_one2many
TMUE_3000013301	WBGene00020696	ortholog_one2many
TMUE_3000013302		
TMUE_3000013303	WBGene00015743	ortholog_one2many
TMUE_3000013304	WBGene00019813	ortholog_one2many
TMUE_3000013305	WBGene00008183	ortholog_one2many
TMUE_3000013306		
TMUE_3000013307		
TMUE_3000013308	WBGene00002270	ortholog_many2many
TMUE_3000013308	WBGene00002271	ortholog_many2many
TMUE_3000013308	WBGene00002272	ortholog_many2many
TMUE_3000013308	WBGene00004165	ortholog_many2many
TMUE_3000013308	WBGene00018255	ortholog_many2many
TMUE_3000013309		
TMUE_3000013310		
TMUE_3000013311		
TMUE_3000013312	WBGene00007546	ortholog_many2many
TMUE_3000013312	WBGene00003726	ortholog_many2many
TMUE_3000013312	WBGene00011100	ortholog_many2many
TMUE_3000013312	WBGene00011098	ortholog_many2many
TMUE_3000013312	WBGene00011097	ortholog_many2many
TMUE_3000013312	WBGene00011099	ortholog_many2many
TMUE_3000013312	WBGene00007547	ortholog_many2many
TMUE_3000013312	WBGene00019816	ortholog_many2many
TMUE_3000013312	WBGene00015397	ortholog_many2many
TMUE_3000013312	WBGene00003650	ortholog_many2many
TMUE_3000013312	WBGene00017787	ortholog_many2many
TMUE_3000013312	WBGene00003706	ortholog_many2many
TMUE_3000013312	WBGene00015705	ortholog_many2many
TMUE_3000013312	WBGene00003719	ortholog_many2many
TMUE_3000013312	WBGene00003683	ortholog_many2many
TMUE_3000013312	WBGene00008221	ortholog_many2many
TMUE_3000013312	WBGene00015396	ortholog_many2many
TMUE_3000013312	WBGene00020748	ortholog_many2many
TMUE_3000013312	WBGene00015395	ortholog_many2many
TMUE_3000013312	WBGene00003727	ortholog_many2many
TMUE_3000013313	WBGene00003831	ortholog_one2many
TMUE_3000013314	WBGene00010834	ortholog_one2many
TMUE_3000013315		
TMUE_3000013319		
TMUE_3000013320	WBGene00021888	ortholog_one2many
TMUE_3000013323		
TMUE_3000013325		
TMUE_3000013336		
TMUE_3000013341		
TMUE_3000013344		
TMUE_3000013345	WBGene00002297	ortholog_one2many
TMUE_3000013346	WBGene00001080	ortholog_one2many
TMUE_3000013348	WBGene00006406	ortholog_one2many
TMUE_3000013349		
TMUE_3000013350	WBGene00001426	ortholog_one2many
TMUE_3000013351	WBGene00001093	ortholog_one2many
TMUE_3000013352	WBGene00001230	ortholog_one2many
TMUE_3000013353	WBGene00017014	ortholog_one2many
TMUE_3000013354	WBGene00003623	ortholog_one2many
TMUE_3000013355		
TMUE_3000013356	WBGene00000424	ortholog_one2many
TMUE_3000013357		
TMUE_3000013359	WBGene00012209	ortholog_many2many
TMUE_3000013360	WBGene00008606	ortholog_one2many
TMUE_3000013361	WBGene00004756	ortholog_one2many
TMUE_3000013362	WBGene00014210	ortholog_one2many
TMUE_3000013363		
TMUE_3000013364	WBGene00019481	ortholog_one2many
TMUE_3000013365	WBGene00011724	ortholog_many2many
TMUE_3000013365	WBGene00019178	ortholog_many2many
TMUE_3000013365	WBGene00019179	ortholog_many2many
TMUE_3000013365	WBGene00017183	ortholog_many2many
TMUE_3000013365	WBGene00008030	ortholog_many2many
TMUE_3000013365	WBGene00009891	ortholog_many2many
TMUE_3000013365	WBGene00021780	ortholog_many2many
TMUE_3000013365	WBGene00013971	ortholog_many2many
TMUE_3000013365	WBGene00013972	ortholog_many2many
TMUE_3000013365	WBGene00004742	ortholog_many2many
