Gene name	Brugia malayi (PRJNA10729) [WS285] protein stable ID	Homology type
TMUE_3000011264	Bm6435a.1	ortholog_one2many
TMUE_3000011265	Bm5893.2	ortholog_one2many
TMUE_3000011266	Bm2762a.1	ortholog_one2many
TMUE_3000011267		
TMUE_3000011268		
TMUE_3000011269	Bm5909a.1	ortholog_one2many
TMUE_3000011270	Bm6360.1	ortholog_one2many
TMUE_3000011271		
TMUE_3000011272	Bm7516.1	ortholog_one2many
TMUE_3000011273		
TMUE_3000011274		
TMUE_3000011275		
TMUE_3000011277	Bm6202a.1	ortholog_one2many
TMUE_3000011278	Bm6486a.1	ortholog_one2many
TMUE_3000011279	Bm9327.1	ortholog_one2many
TMUE_3000011281		
TMUE_3000011282		
TMUE_3000011283	Bm1932.1	ortholog_one2many
TMUE_3000011284	Bm4259a.1	ortholog_many2many
TMUE_3000011284	Bm9583b.1	ortholog_many2many
TMUE_3000011286		
TMUE_3000011287	Bm7370.1	ortholog_one2many
TMUE_3000011288	Bm4949b.1	ortholog_one2many
TMUE_3000011289	Bm5845.1	ortholog_one2many
TMUE_3000011290		
TMUE_3000011291		
TMUE_3000011293		
TMUE_3000011298		
TMUE_3000011301		
TMUE_3000011302	Bm4032.1	ortholog_one2many
TMUE_3000011303		
TMUE_3000011305		
TMUE_3000011306		
TMUE_3000011307		
TMUE_3000011308		
TMUE_3000011309		
TMUE_3000011311		
TMUE_3000011325		
TMUE_3000011326		
TMUE_3000011327		
TMUE_3000011328		
TMUE_3000011329		
TMUE_3000011336		
TMUE_3000011341		
TMUE_3000011342		
TMUE_3000011350		
TMUE_3000011351		
TMUE_3000011354		
TMUE_3000011355		
TMUE_3000011357		
TMUE_3000011363	Bm2850.1	ortholog_one2one
TMUE_3000011364		
TMUE_3000011366		
TMUE_3000011371		
TMUE_3000011372		
TMUE_3000011373		
TMUE_3000011375	Bm3297a.1	ortholog_one2one
TMUE_3000011376		
TMUE_3000011377		
TMUE_3000011391		
TMUE_3000011392		
TMUE_3000011408		
TMUE_3000011422		
TMUE_3000011427		
TMUE_3000011439		
TMUE_3000011440		
TMUE_3000011449		
TMUE_3000011452		
TMUE_3000011457	Bm7495a.1	ortholog_one2many
TMUE_3000011458		
TMUE_3000011459	Bm13858b.1	ortholog_one2many
TMUE_3000011463	Bm1888a.1	ortholog_one2many
TMUE_3000011464		
TMUE_3000011471		
TMUE_3000011477	Bm2388b.1	ortholog_one2many
TMUE_3000011478	Bm5730.1	ortholog_one2many
TMUE_3000011485		
TMUE_3000011493		
TMUE_3000011494		
TMUE_3000011496		
TMUE_3000011506	Bm6571a.1	ortholog_one2many
TMUE_3000011508		
TMUE_3000011510		
TMUE_3000011511	Bm3996.1	ortholog_many2many
TMUE_3000011511	Bm1575.1	ortholog_many2many
TMUE_3000011528	Bm5100b.1	ortholog_one2many
TMUE_3000011535		
TMUE_3000011548		
TMUE_3000011551		
TMUE_3000011555	Bm3295a.1	ortholog_one2one
TMUE_3000011574		
TMUE_3000011577		
TMUE_3000011580		
TMUE_3000011583		
TMUE_3000011606		
TMUE_3000011607		
TMUE_3000011608		
TMUE_3000011609	Bm5092.1	ortholog_one2many
TMUE_3000011612		
TMUE_3000011617		
TMUE_3000011618		
TMUE_3000011623		
TMUE_3000011624		
TMUE_3000011625		
TMUE_3000011640	Bm13810.1	ortholog_one2one
TMUE_3000011644		
TMUE_3000011650		
TMUE_3000011651		
TMUE_3000011658		
TMUE_3000011659		
TMUE_3000011660		
TMUE_3000011661		
TMUE_3000011669	Bm3420b.1	ortholog_one2one
TMUE_3000011670		
TMUE_3000011676		
TMUE_3000011687		
TMUE_3000011690		
TMUE_3000011691		
TMUE_3000011696		
TMUE_3000011699		
TMUE_3000011700		
TMUE_3000011701		
TMUE_3000011704		
TMUE_3000011705		
TMUE_3000011707		
TMUE_3000011708		
TMUE_3000011713		
TMUE_3000011714		
TMUE_3000011716	Bm1765a.1	ortholog_one2one
TMUE_3000011717	Bm6959.1	ortholog_one2one
TMUE_3000011725		
TMUE_3000011729		
TMUE_3000011733		
TMUE_3000011737		
TMUE_3000011738		
TMUE_3000011743		
TMUE_3000011752	Bm5559.1	ortholog_one2one
TMUE_3000011758		
TMUE_3000011765		
TMUE_3000011775		
TMUE_3000011777		
TMUE_3000011778		
TMUE_3000011779		
TMUE_3000011785		
TMUE_3000011787		
TMUE_3000011799		
TMUE_3000011801		
TMUE_3000011803	Bm13667a.1	ortholog_one2many
TMUE_3000011819		
TMUE_3000011827		
TMUE_3000011830		
TMUE_3000011844		
TMUE_3000011845		
TMUE_3000011846		
TMUE_3000011851		
TMUE_3000011852		
TMUE_3000011860	Bm9932.1	ortholog_one2many
TMUE_3000011861		
TMUE_3000011869	Bm5570.1	ortholog_one2many
TMUE_3000011870		
TMUE_3000011871		
TMUE_3000011872	Bm3864.1	ortholog_one2one
TMUE_3000011873		
TMUE_3000011874		
TMUE_3000011907		
TMUE_3000011916	Bm4644b.1	ortholog_one2many
TMUE_3000011917		
TMUE_3000011918	Bm4999b.1	ortholog_one2many
TMUE_3000011919		
TMUE_3000011920	Bm5315b.1	ortholog_one2many
TMUE_3000011921	Bm5315b.1	ortholog_one2many
TMUE_3000011923		
TMUE_3000011926		
TMUE_3000011929		
TMUE_3000011934		
TMUE_3000011935		
TMUE_3000011941		
TMUE_3000011942		
TMUE_3000011954		
TMUE_3000011955		
TMUE_3000011959		
TMUE_3000011967		
TMUE_3000011968	Bm2776.1	ortholog_one2many
TMUE_3000011970	Bm9426.1	ortholog_many2many
TMUE_3000011970	Bm6642a.1	ortholog_many2many
TMUE_3000011970	Bm12784.1	ortholog_many2many
TMUE_3000011973		
TMUE_3000011974		
TMUE_3000011982		
TMUE_3000011992		
TMUE_3000011994		
TMUE_3000011999		
TMUE_3000012001		
TMUE_3000012004	Bm2625a.1	ortholog_one2many
TMUE_3000012007		
TMUE_3000012010		
TMUE_3000012017		
TMUE_3000012018		
TMUE_3000012020		
TMUE_3000012023		
TMUE_3000012034		
TMUE_3000012037		
TMUE_3000012047		
TMUE_3000012048		
TMUE_3000012049		
TMUE_3000012051		
TMUE_3000012075		
TMUE_3000012076		
TMUE_3000012078		
TMUE_3000012079		
TMUE_3000012084		
TMUE_3000012085		
TMUE_3000012086		
TMUE_3000012087		
TMUE_3000012090		
TMUE_3000012092		
TMUE_3000012096		
TMUE_3000012103		
TMUE_3000012114		
TMUE_3000012118		
TMUE_3000012119		
TMUE_3000012125		
TMUE_3000012128		
TMUE_3000012140		
TMUE_3000012155	Bm17839.1	ortholog_one2many
TMUE_3000012155	Bm17571.1	ortholog_one2many
TMUE_3000012155	Bm17849.1	ortholog_one2many
TMUE_3000012156		
TMUE_3000012167		
TMUE_3000012170		
TMUE_3000012172		
TMUE_3000012174	Bm4641.1	ortholog_one2one
TMUE_3000012175		
TMUE_3000012178		
TMUE_3000012179		
TMUE_3000012180		
TMUE_3000012181		
TMUE_3000012182		
TMUE_3000012184		
TMUE_3000012186		
TMUE_3000012187		
TMUE_3000012189		
TMUE_3000012190		
TMUE_3000012198		
TMUE_3000012200		
TMUE_3000012201	Bm14042.1	ortholog_one2many
TMUE_3000012207		
TMUE_3000012209		
TMUE_3000012210		
TMUE_3000012212		
TMUE_3000012214		
TMUE_3000012218		
TMUE_3000012219	Bm4681.1	ortholog_one2many
TMUE_3000012221		
TMUE_3000012222	Bm3596a.1	ortholog_one2many
TMUE_3000012224		
TMUE_3000012230		
TMUE_3000012232		
TMUE_3000012235		
TMUE_3000012236		
TMUE_3000012237		
TMUE_3000012238		
TMUE_3000012239		
TMUE_3000012243		
TMUE_3000012245		
TMUE_3000012250		
TMUE_3000012266		
TMUE_3000012269		
TMUE_3000012275		
TMUE_3000012276		
TMUE_3000012282		
TMUE_3000012285		
TMUE_3000012287		
TMUE_3000012289		
TMUE_3000012290		
TMUE_3000012293		
TMUE_3000012294		
TMUE_3000012300		
TMUE_3000012302		
TMUE_3000012308	Bm3198.1	ortholog_one2one
TMUE_3000012313		
TMUE_3000012317		
TMUE_3000012319		
TMUE_3000012321		
TMUE_3000012326		
TMUE_3000012327		
TMUE_3000012328		
TMUE_3000012334		
TMUE_3000012344		
TMUE_3000012348	Bm6113.1	ortholog_one2many
TMUE_3000012351		
TMUE_3000012354		
TMUE_3000012360		
TMUE_3000012363		
TMUE_3000012368		
TMUE_3000012374		
TMUE_3000012382		
TMUE_3000012390	Bm2344.1	ortholog_one2one
TMUE_3000012392		
TMUE_3000012394	Bm8354.1	ortholog_one2many
TMUE_3000012396		
TMUE_3000012397		
TMUE_3000012407		
TMUE_3000012408		
TMUE_3000012415		
TMUE_3000012416	Bm6374.1	ortholog_one2one
TMUE_3000012417	Bm13825a.1	ortholog_one2many
TMUE_3000012419	Bm6794.1	ortholog_one2one
TMUE_3000012422		
TMUE_3000012423		
TMUE_3000012425		
TMUE_3000012433		
TMUE_3000012434		
TMUE_3000012442		
TMUE_3000012443		
TMUE_3000012445		
TMUE_3000012446	Bm7496.1	ortholog_one2many
TMUE_3000012447	Bm7299.1	ortholog_one2many
TMUE_3000012448		
TMUE_3000012449		
TMUE_3000012451	Bm2861b.1	ortholog_one2many
TMUE_3000012452		
TMUE_3000012453		
TMUE_3000012454		
TMUE_3000012456	Bm1729a.1	ortholog_one2many
TMUE_3000012465		
TMUE_3000012466		
TMUE_3000012467		
TMUE_3000012468		
TMUE_3000012472	Bm6931.1	ortholog_one2many
TMUE_3000012474		
TMUE_3000012475		
TMUE_3000012476		
TMUE_3000012477	Bm5219.1	ortholog_one2many
TMUE_3000012478	Bm13735a.1	ortholog_one2many
TMUE_3000012479		
TMUE_3000012480	Bm18220a.1	ortholog_one2many
TMUE_3000012481	Bm3399a.1	ortholog_one2many
TMUE_3000012482	Bm4622a.1	ortholog_one2many
TMUE_3000012483		
TMUE_3000012484		
TMUE_3000012485		
TMUE_3000012490	Bm5112.2	ortholog_many2many
TMUE_3000012490	Bm9852.1	ortholog_many2many
TMUE_3000012494		
TMUE_3000012498		
TMUE_3000012499		
TMUE_3000012503		
TMUE_3000012504		
TMUE_3000012511		
TMUE_3000012525		
TMUE_3000012527		
TMUE_3000012528		
TMUE_3000012529	Bm6471.1	ortholog_one2many
TMUE_3000012529	Bm11068.1	ortholog_one2many
TMUE_3000012530		
TMUE_3000012537		
TMUE_3000012538		
TMUE_3000012546		
TMUE_3000012548		
TMUE_3000012559	Bm18016.1	ortholog_many2many
TMUE_3000012559	Bm2499.1	ortholog_many2many
TMUE_3000012559	Bm8379.1	ortholog_many2many
TMUE_3000012564		
TMUE_3000012565	Bm6737a.1	ortholog_one2many
TMUE_3000012570		
TMUE_3000012571	Bm7839.1	ortholog_one2one
TMUE_3000012573		
TMUE_3000012591		
TMUE_3000012592		
TMUE_3000012602		
TMUE_3000012608		
TMUE_3000012609		
TMUE_3000012611		
TMUE_3000012613		
TMUE_3000012614		
TMUE_3000012615		
TMUE_3000012617		
TMUE_3000012624	Bm10133.1	ortholog_one2one
TMUE_3000012625		
TMUE_3000012626	Bm2709a.1	ortholog_one2one
TMUE_3000012628	Bm9932.1	ortholog_one2many
TMUE_3000012635		
TMUE_3000012636		
TMUE_3000012637		
TMUE_3000012638		
TMUE_3000012639		
TMUE_3000012641		
TMUE_3000012643		
TMUE_3000012646		
TMUE_3000012651		
TMUE_3000012654		
TMUE_3000012655	Bm5414a.1	ortholog_one2many
TMUE_3000012656	Bm12236.1	ortholog_one2many
TMUE_3000012659		
TMUE_3000012662		
TMUE_3000012663		
TMUE_3000012664		
TMUE_3000012665		
TMUE_3000012666		
TMUE_3000012668		
TMUE_3000012669		
TMUE_3000012670		
TMUE_3000012675		
TMUE_3000012676		
TMUE_3000012683		
TMUE_3000012684		
TMUE_3000012687		
TMUE_3000012688		
TMUE_3000012689		
TMUE_3000012690	Bm2032.1	ortholog_one2many
TMUE_3000012691		
TMUE_3000012692		
TMUE_3000012693		
TMUE_3000012695		
TMUE_3000012699		
TMUE_3000012704		
TMUE_3000012705		
TMUE_3000012708		
TMUE_3000012709		
TMUE_3000012711		
TMUE_3000012715		
TMUE_3000012718		
TMUE_3000012719		
TMUE_3000012720		
TMUE_3000012722		
TMUE_3000012723		
TMUE_3000012724		
TMUE_3000012727		
TMUE_3000012729	Bm2406a.1	ortholog_one2many
TMUE_3000012732		
TMUE_3000012733		
TMUE_3000012734		
TMUE_3000012735		
TMUE_3000012737		
TMUE_3000012738		
TMUE_3000012742		
TMUE_3000012744	Bm5519a.1	ortholog_one2many
TMUE_3000012744	Bm1868.2	ortholog_one2many
TMUE_3000012745		
TMUE_3000012747		
TMUE_3000012753		
TMUE_3000012754	Bm10786.1	ortholog_one2many
TMUE_3000012755	Bm13707.1	ortholog_one2many
TMUE_3000012756	Bm13926.1	ortholog_one2many
TMUE_3000012758		
TMUE_3000012759		
TMUE_3000012760		
TMUE_3000012761		
TMUE_3000012763		
TMUE_3000012765		
TMUE_3000012766	Bm6163a.1	ortholog_one2many
TMUE_3000012767		
TMUE_3000012768		
TMUE_3000012769	Bm4847.1	ortholog_one2many
TMUE_3000012771		
TMUE_3000012772		
TMUE_3000012773		
TMUE_3000012774		
TMUE_3000012775		
TMUE_3000012777		
TMUE_3000012779		
TMUE_3000012783		
TMUE_3000012788		
TMUE_3000012795	Bm13821a.1	ortholog_one2many
TMUE_3000012796		
TMUE_3000012798		
TMUE_3000012804		
TMUE_3000012807	Bm13733.1	ortholog_one2many
TMUE_3000012808		
TMUE_3000012809		
TMUE_3000012810		
TMUE_3000012811	Bm2777.1	ortholog_one2many
TMUE_3000012812		
TMUE_3000012813		
TMUE_3000012814		
TMUE_3000012818		
TMUE_3000012822		
TMUE_3000012824		
TMUE_3000012826		
TMUE_3000012827		
TMUE_3000012829		
TMUE_3000012830		
TMUE_3000012831		
TMUE_3000012832		
TMUE_3000012833		
TMUE_3000012834		
TMUE_3000012838		
TMUE_3000012839		
TMUE_3000012840		
TMUE_3000012845		
TMUE_3000012848		
TMUE_3000012850	Bm5400.1	ortholog_one2one
TMUE_3000012855		
TMUE_3000012857		
TMUE_3000012858		
TMUE_3000012863		
TMUE_3000012865	Bm12421.1	ortholog_one2many
TMUE_3000012866	Bm12421.1	ortholog_one2many
TMUE_3000012868	Bm5390.1	ortholog_one2many
TMUE_3000012869		
TMUE_3000012873		
TMUE_3000012877		
TMUE_3000012880		
TMUE_3000012884		
TMUE_3000012885		
TMUE_3000012894	Bm10749.1	ortholog_one2one
TMUE_3000012897	Bm10969a.1	ortholog_many2many
TMUE_3000012897	Bm10970.1	ortholog_many2many
TMUE_3000012922		
TMUE_3000012927		
TMUE_3000012934		
TMUE_3000012943	Bm6221a.1	ortholog_one2many
TMUE_3000012944		
TMUE_3000012945	Bm6522.1	ortholog_one2many
TMUE_3000012951		
TMUE_3000012957		
TMUE_3000012960		
TMUE_3000012966		
TMUE_3000012972	Bm3410.1	ortholog_one2one
TMUE_3000012975		
TMUE_3000012982		
TMUE_3000012987		
TMUE_3000012989		
TMUE_3000012991		
TMUE_3000013018		
TMUE_3000013029		
TMUE_3000013030	Bm3614.1	ortholog_one2many
TMUE_3000013031		
TMUE_3000013034		
TMUE_3000013036	Bm4275b.1	ortholog_one2many
TMUE_3000013037		
TMUE_3000013041	Bm7928.1	ortholog_one2many
TMUE_3000013045	Bm3455.1	ortholog_one2many
TMUE_3000013046		
TMUE_3000013047		
TMUE_3000013048		
TMUE_3000013049		
TMUE_3000013051		
TMUE_3000013055	Bm3792.2	ortholog_one2many
TMUE_3000013060		
TMUE_3000013065	Bm4642a.1	ortholog_one2one
TMUE_3000013067		
TMUE_3000013080		
TMUE_3000013081		
TMUE_3000013086		
TMUE_3000013090		
TMUE_3000013105		
TMUE_3000013106		
TMUE_3000013114		
TMUE_3000013133		
TMUE_3000013137		
TMUE_3000013138		
TMUE_3000013144		
TMUE_3000013148		
TMUE_3000013156		
TMUE_3000013161		
TMUE_3000013162	Bm3670.1	ortholog_one2many
TMUE_3000013163	Bm13981a.1	ortholog_one2many
TMUE_3000013167		
TMUE_3000013177		
TMUE_3000013180		
TMUE_3000013183	Bm6486a.1	ortholog_one2many
TMUE_3000013184		
TMUE_3000013206		
TMUE_3000013213		
TMUE_3000013228		
TMUE_3000013235		
TMUE_3000013237		
TMUE_3000013238		
TMUE_3000013239		
TMUE_3000013249		
TMUE_3000013250		
TMUE_3000013251		
TMUE_3000013258	Bm2825a.1	ortholog_one2many
TMUE_3000013260		
TMUE_3000013268		
TMUE_3000013275		
TMUE_3000013282		
TMUE_3000013284		
TMUE_3000013287		
TMUE_3000013289		
TMUE_3000013290		
TMUE_3000013291	Bm4963a.1	ortholog_one2many
TMUE_3000013292		
TMUE_3000013293		
TMUE_3000013294		
TMUE_3000013295	Bm8364.1	ortholog_one2many
TMUE_3000013296	Bm5092.1	ortholog_one2many
TMUE_3000013297		
TMUE_3000013298		
TMUE_3000013299		
TMUE_3000013300	Bm14814.1	ortholog_one2many
TMUE_3000013301	Bm5931a.1	ortholog_one2many
TMUE_3000013302		
TMUE_3000013303	Bm2175a.1	ortholog_one2many
TMUE_3000013304	Bm5169b.1	ortholog_one2many
TMUE_3000013305	Bm12034c.1	ortholog_one2many
TMUE_3000013306		
TMUE_3000013307		
TMUE_3000013308		
TMUE_3000013309		
TMUE_3000013310		
TMUE_3000013311		
TMUE_3000013312	Bm3989a.1	ortholog_one2many
TMUE_3000013313	Bm2121a.1	ortholog_one2many
TMUE_3000013314	Bm5077.1	ortholog_one2many
TMUE_3000013315		
TMUE_3000013319		
TMUE_3000013320	Bm6823.1	ortholog_one2many
TMUE_3000013323		
TMUE_3000013325		
TMUE_3000013336		
TMUE_3000013341		
TMUE_3000013344		
TMUE_3000013345	Bm5852.1	ortholog_one2many
TMUE_3000013346	Bm6925.1	ortholog_one2many
TMUE_3000013348	Bm3323.1	ortholog_one2many
TMUE_3000013349		
TMUE_3000013350	Bm7731.1	ortholog_one2many
TMUE_3000013351		
TMUE_3000013352	Bm13664.1	ortholog_one2many
TMUE_3000013353	Bm8840.1	ortholog_one2many
TMUE_3000013354	Bm3303.1	ortholog_many2many
TMUE_3000013354	Bm3304a.1	ortholog_many2many
TMUE_3000013355		
TMUE_3000013356		
TMUE_3000013357		
TMUE_3000013359		
TMUE_3000013360	Bm3216.1	ortholog_one2many
TMUE_3000013361	Bm7409.1	ortholog_one2many
TMUE_3000013362	Bm7617.1	ortholog_one2many
TMUE_3000013363		
TMUE_3000013364	Bm9479.1	ortholog_one2many
TMUE_3000013365		
TMUE_3000013366		
TMUE_3000013369		
TMUE_3000013370		
TMUE_3000013373		
TMUE_3000013379		
TMUE_3000013390		
TMUE_3000013391	Bm3989a.1	ortholog_one2many
TMUE_3000013396		
TMUE_3000013397	Bm5077.1	ortholog_one2many
TMUE_3000013398		
TMUE_3000013399	Bm3917a.1	ortholog_one2many
TMUE_3000013400		
TMUE_3000013401		
TMUE_3000013402	Bm6823.1	ortholog_one2many
TMUE_3000013403	Bm6088b.1	ortholog_one2many
TMUE_3000013404	Bm13761.1	ortholog_one2many
TMUE_3000013405		
TMUE_3000013406		
TMUE_3000013407		
TMUE_3000013408		
TMUE_3000013409	Bm14701.1	ortholog_one2many
TMUE_3000013410		
TMUE_3000013411		
TMUE_3000013412		
TMUE_3000013413		
TMUE_3000013414		
TMUE_3000013415	Bm4856a.1	ortholog_one2many
TMUE_3000013416	Bm5356.1	ortholog_many2many
TMUE_3000013416	Bm7415a.1	ortholog_many2many
TMUE_3000013417		
TMUE_3000013418	Bm14750b.1	ortholog_one2many
TMUE_3000013419	Bm13697a.1	ortholog_one2many
TMUE_3000013420	Bm4152d.1	ortholog_one2many
TMUE_3000013421	Bm2019.1	ortholog_one2many
TMUE_3000013422		
TMUE_3000013423		
TMUE_3000013424		
TMUE_3000013425		
TMUE_3000013426	Bm5852.1	ortholog_one2many
TMUE_3000013427	Bm6925.1	ortholog_one2many
TMUE_3000013428		
TMUE_3000013429	Bm3323.1	ortholog_one2many
TMUE_3000013430		
TMUE_3000013431	Bm7731.1	ortholog_one2many
TMUE_3000013432		
TMUE_3000013433		
TMUE_3000013434	Bm13664.1	ortholog_one2many
TMUE_3000013435	Bm8840.1	ortholog_one2many
TMUE_3000013436		
TMUE_3000013437	Bm3303.1	ortholog_many2many
TMUE_3000013437	Bm3304a.1	ortholog_many2many
TMUE_3000013438		
TMUE_3000013439		
TMUE_3000013440		
TMUE_3000013441		
TMUE_3000013442		
TMUE_3000013443	Bm3216.1	ortholog_one2many
TMUE_3000013444	Bm7409.1	ortholog_one2many
TMUE_3000013445	Bm7617.1	ortholog_one2many
TMUE_3000013446		
TMUE_3000013447	Bm9479.1	ortholog_one2many
TMUE_3000013448		
TMUE_3000013450		
TMUE_3000013451	Bm13944a.1	ortholog_one2many
TMUE_3000013452		
TMUE_3000013453		
TMUE_3000013463		
TMUE_3000013465		
TMUE_3000013466		
TMUE_3000013467		
TMUE_3000013469		
TMUE_3000013470	Bm5549b.1	ortholog_one2many
TMUE_3000013471		
TMUE_3000013482		
TMUE_3000013486		
TMUE_3000013487		
TMUE_3000013498		
TMUE_3000013499		
TMUE_3000013500	Bm2025a.1	ortholog_one2one
TMUE_3000013504		
TMUE_3000013505		
TMUE_3000013507		
TMUE_3000013508		
TMUE_3000013509		
TMUE_3000013514	Bm2540.1	ortholog_one2many
TMUE_3000013518		
TMUE_3000013521		
TMUE_3000013524		
TMUE_3000013526		
TMUE_3000013530	Bm3223a.1	ortholog_one2one
TMUE_3000013532		
TMUE_3000013534		
TMUE_3000013535		
TMUE_3000013537	Bm3593.1	ortholog_one2many
TMUE_3000013538		
TMUE_3000013544		
TMUE_3000013549		
TMUE_3000013550		
TMUE_3000013551		
TMUE_3000013557		
TMUE_3000013564		
TMUE_3000013566		
TMUE_3000013571		
TMUE_3000013574		
TMUE_3000013575		
TMUE_3000013576	Bm5897a.1	ortholog_one2one
TMUE_3000013577	Bm5793.1	ortholog_many2many
TMUE_3000013577	Bm7228a.1	ortholog_many2many
TMUE_3000013577	Bm3074.1	ortholog_many2many
TMUE_3000013587		
TMUE_3000013599		
TMUE_3000013602		
TMUE_3000013606		
TMUE_3000013608		
TMUE_3000013613	Bm4016a.1	ortholog_one2many
TMUE_3000013615	Bm13713.1	ortholog_many2many
TMUE_3000013615	Bm9899.1	ortholog_many2many
TMUE_3000013623		
TMUE_3000013627		
TMUE_3000013628		
TMUE_3000013629		
TMUE_3000013639		
TMUE_3000013640		
TMUE_3000013643	Bm9227a.1	ortholog_one2many
TMUE_3000013647		
TMUE_3000013648	Bm14039.1	ortholog_one2many
TMUE_3000013649		
TMUE_3000013656		
TMUE_3000013658		
TMUE_3000013676		
TMUE_3000013687	Bm6460.1	ortholog_one2many
TMUE_3000013688	Bm5004a.1	ortholog_one2many
TMUE_3000013689	Bm10544a.1	ortholog_one2many
TMUE_3000013690	Bm4880a.1	ortholog_one2many
TMUE_3000013691		
TMUE_3000013694	Bm4710.1	ortholog_one2one
TMUE_3000013697		
TMUE_3000013699	Bm14072.1	ortholog_one2one
TMUE_3000013708		
TMUE_3000013709		
TMUE_3000013718		
TMUE_3000013719		
TMUE_3000013720		
TMUE_3000013721		
TMUE_3000013722		
TMUE_3000013723		
TMUE_3000013726		
TMUE_3000013728		
TMUE_3000013729		
TMUE_3000013730		
TMUE_3000013733		
TMUE_3000013734	Bm3051.1	ortholog_one2many
TMUE_3000013736		
TMUE_3000013766		
TMUE_3000013767		
TMUE_3000013768		
TMUE_3000013776	Bm18581.1	ortholog_one2many
TMUE_3000013776	Bm3386.1	ortholog_one2many
TMUE_3000013777		
TMUE_3000013792		
TMUE_3000013795	Bm5561.2	ortholog_one2many
TMUE_3000013799		
TMUE_3000013811		
TMUE_3000013812		
TMUE_3000013818	Bm2994a.1	ortholog_one2one
TMUE_3000013820		
TMUE_3000013821	Bm4756.1	ortholog_one2many
TMUE_3000013824		
TMUE_3000013827		
TMUE_3000013829		
TMUE_3000013832		
TMUE_3000013833		
TMUE_3000013842	Bm2352.1	ortholog_one2many
TMUE_3000013843		
TMUE_3000013844		
TMUE_3000013845	Bm4395.1	ortholog_one2many
TMUE_3000013847		
TMUE_3000013857		
TMUE_3000013862	Bm5293.1	ortholog_one2many
TMUE_3000013866	Bm6420.1	ortholog_one2one
TMUE_3000013870	Bm10313.1	ortholog_many2many
TMUE_3000013870	Bm10162.1	ortholog_many2many
TMUE_3000013872	Bm13915.1	ortholog_one2one
TMUE_3000013874		
TMUE_3000013875		
TMUE_3000013877		
TMUE_3000013880		
TMUE_3000013881		
TMUE_3000013882		
TMUE_3000013887	Bm8501.1	ortholog_one2many
TMUE_3000013888	Bm2969.1	ortholog_one2many
TMUE_3000013898		
TMUE_3000013899		
TMUE_3000013915		
TMUE_3000013919	Bm4459.1	ortholog_one2one
TMUE_3000013923		
TMUE_3000013924		
TMUE_3000013925		
TMUE_3000013931		
TMUE_3000013932		
TMUE_3000013934		
TMUE_3000013935		
TMUE_3000013938		
TMUE_3000013939		
TMUE_3000013940		
TMUE_3000013942		
TMUE_3000013947		
TMUE_3000013955		
TMUE_3000013957		
TMUE_3000013958		
TMUE_3000013959	Bm4707b.1	ortholog_one2one
TMUE_3000013961		
TMUE_3000013964		
TMUE_3000013979		
TMUE_3000013996		
TMUE_3000014001		
TMUE_3000014002		
TMUE_3000014003		
TMUE_3000014004		
TMUE_3000014005		
TMUE_3000014006		
TMUE_3000014007		
TMUE_3000014008		
TMUE_3000014009		
TMUE_3000014017	Bm2611a.1	ortholog_one2many
TMUE_3000014019		
TMUE_3000014023		
TMUE_3000014024		
TMUE_3000014028		
TMUE_3000014029		
TMUE_3000014030	Bm5344.1	ortholog_one2one
TMUE_3000014034		
TMUE_3000014035		
TMUE_3000014036		
TMUE_3000014044		
TMUE_3000014045		
TMUE_3000014046		
TMUE_3000014047		
TMUE_3000014048		
TMUE_3000014050		
TMUE_3000014051		
TMUE_3000014052	Bm5824.1	ortholog_one2many
TMUE_3000014056		
TMUE_3000014058		
TMUE_3000014060		
TMUE_3000014061	Bm4926.1	ortholog_one2many
TMUE_3000014066	Bm1695a.1	ortholog_one2one
TMUE_3000014067		
TMUE_3000014072		
TMUE_3000014076	Bm1736.1	ortholog_one2one
TMUE_3000014083	Bm2708.1	ortholog_one2one
TMUE_3000014084	Bm13709.1	ortholog_one2many
TMUE_3000014085		
TMUE_3000014103		
TMUE_3000014104		
TMUE_3000014108		
TMUE_3000014114		
TMUE_3000014118		
TMUE_3000014119		
TMUE_3000014120	Bm8416a.1	ortholog_one2many
TMUE_3000014121		
TMUE_3000014133		
TMUE_3000014134		
TMUE_3000014135		
TMUE_3000014140		
TMUE_3000014142		
TMUE_3000014144		
TMUE_3000014145		
TMUE_3000014146		
TMUE_3000014148		
TMUE_3000014149		
TMUE_3000014155		
TMUE_3000014158		
TMUE_3000014161		
TMUE_3000014167		
TMUE_3000014185		
TMUE_3000014186		
TMUE_3000014187		
TMUE_3000014192	Bm4705.1	ortholog_one2one
TMUE_3000014209		
TMUE_3000014210		
TMUE_3000014211		
TMUE_3000014214		
TMUE_3000014216		
TMUE_3000014218		
TMUE_3000014225		
TMUE_3000014229		
TMUE_3000014233	Bm4470.1	ortholog_one2one
TMUE_3000014235		
TMUE_3000014247		
TMUE_3000014260		
TMUE_3000014261		
TMUE_3000014262	Bm13876.1	ortholog_one2many
TMUE_3000014268	Bm6847.1	ortholog_one2many
TMUE_3000014271		
TMUE_3000014291		
TMUE_3000014294		
TMUE_3000014295		
TMUE_3000014296		
TMUE_3000014300		
TMUE_3000014305		
